Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR,,
18-05-2022,1.052299274,0.702493853,0.538039384,0.202466036,0.78015291,1.003512293,0.14826896,0.042694902,0.141402715,1.242853592,0.127411258,0.139655052,0.298436194,0.012888641,,
17-05-2022,1.054073996,0.70303712,0.538967339,0.200320513,0.779848709,1.008064516,0.148676777,0.042655383,0.141653092,1.248907206,0.127393404,0.140089377,0.297876143,0.012909739,,
16-05-2022,1.042209484,0.692185229,0.53287861,0.197316496,0.773574689,0.994530085,0.147232038,0.042177186,0.140046215,1.225490196,0.127390158,0.138544452,0.293789294,0.012853817,,
15-05-2022,1.038529442,0.689274883,0.530982849,0.195190506,0.768994156,1,0.147277574,0.041976594,0.139561498,1.220107369,0.127388535,0.138098658,0.291825955,0.012911606,,
14-05-2022,1.038529442,0.689274883,0.530982849,0.195190506,0.768994156,1,0.147277574,0.041976594,0.139561498,1.220107369,0.127388535,0.138098658,0.291825955,0.012911606,,
13-05-2022,1.038529442,0.689274883,0.530982849,0.195190506,0.768994156,1,0.147277574,0.041976594,0.139561498,1.220107369,0.127388535,0.138098658,0.291825955,0.012911606,,
12-05-2022,1.040799334,0.686388908,0.532169656,0.192167262,0.767047634,1.003009027,0.147232038,0.041757315,0.139867965,1.220256254,0.127390158,0.138339374,0.289259784,0.012902427,,
11-05-2022,1.055297594,0.700967335,0.53957805,0.195936282,0.771128933,1.010203051,0.148858257,0.041604606,0.141854032,1.235788433,0.127391781,0.140024644,0.291936708,0.012949493,,
10-05-2022,1.055408971,0.696087986,0.539636285,0.194609322,0.77000077,1.00715077,0.148716576,0.042192313,0.141882209,1.233045623,0.127391781,0.14000112,0.288467086,0.01294294,,
09-05-2022,1.055854714,0.701705143,0.539869352,0.19438235,0.773215805,1.009285426,0.148958039,0.042143236,0.141950686,1.238850347,0.127390158,0.140160063,0.291375291,0.012917543,,
08-05-2022,1.056970722,0.709975151,0.5404529,0.198747888,0.779483982,1.014507457,0.149916047,0.042854265,0.142069671,1.234415504,0.127396649,0.140305586,0.293892905,0.013001551,,
07-05-2022,1.056970722,0.709975151,0.5404529,0.198747888,0.779483982,1.014507457,0.149916047,0.042854265,0.142069671,1.234415504,0.127396649,0.140305586,0.293892905,0.013001551,,
06-05-2022,1.056970722,0.709975151,0.5404529,0.198747888,0.779483982,1.014507457,0.149916047,0.042854265,0.142069671,1.234415504,0.127396649,0.140305586,0.293892905,0.013001551,,
05-05-2022,1.056747332,0.720409192,0.540336089,0.202482435,0.783821916,1.020616452,0.151091637,0.042948869,0.142033349,1.240540876,0.127404765,0.140162027,0.294238804,0.013108651,, 
04-05-2022,1.053074979,0.712504453,0.538444971,0.200972708,0.780213779,1.020095889,0.151320269,0.042732486,0.141528794,1.250781739,0.127409635,0.139485577,0.296753517,0.013097697,,
03-05-2022,1.055631796,0.71204785,0.539723661,0.198633402,0.777907429,1.027643613,0.151320269,0.042802722,0.14187617,1.254705144,0.127429118,0.139713587,0.296542317,0.013057575,,
02-05-2022,1.052410019,0.705716302,0.538097288,0.200533419,0.776096236,1.026483268,0.151320269,0.042657384,0.141468728,1.255650427,0.127438861,0.139188531,0.298320456,0.013073775,,
01-05-2022,1.053962901,0.717051484,0.538909248,0.20423168,0.785052599,1.030396703,0.151784224,0.042836826,0.141639047,1.256123603,0.127443734,0.139295166,0.301204819,0.013070768,,
30-04-2022,1.053962901,0.717051484,0.538909248,0.20423168,0.785052599,1.030396703,0.151784224,0.042836826,0.141639047,1.256123603,0.127443734,0.139295166,0.301204819,0.013070768,,
29-04-2022,1.053962901,0.717051484,0.538909248,0.20423168,0.785052599,1.030396703,0.151784224,0.042836826,0.141639047,1.256123603,0.127443734,0.139295166,0.301204819,0.013070768,,
28-04-2022,1.048547761,0.707764173,0.536106792,0.199848115,0.77675936,1.026377912,0.15112132,0.042750572,0.140886741,1.24300808,0.127450231,0.138502237,0.298748245,0.0130464,,
27-04-2022,1.058313049,0.71372493,0.541096261,0.199509207,0.779787898,1.034554107,0.152543666,0.043107908,0.142225256,1.256597135,0.127437237,0.139893401,0.300842359,0.013054063,,
26-04-2022,1.067349771,0.719838756,0.545762157,0.203351228,0.784129224,1.043514557,0.152842099,0.043704766,0.143480257,1.268713524,0.127472976,0.14114326,0.303692906,0.013060627,,
25-04-2022,1.074575543,0.71772052,0.549450549,0.206842345,0.783883358,1.046682018,0.15264612,0.044008467,0.144452309,1.27420999,0.127435613,0.142106011,0.304367676,0.013053774,,
24-04-2022,1.081665765,0.73008688,0.553066755,0.212404418,0.788767944,1.046572475,0.153798831,0.044477852,0.145386874,1.28882588,0.127469726,0.143034915,0.306532201,0.013080701,,
23-04-2022,1.081665765,0.73008688,0.553066755,0.212404418,0.788767944,1.046572475,0.153798831,0.044477852,0.145386874,1.28882588,0.127469726,0.143034915,0.306532201,0.013080701,,
22-04-2022,1.081665765,0.73008688,0.553066755,0.212404418,0.788767944,1.046572475,0.153798831,0.044477852,0.145386874,1.28882588,0.127469726,0.143034915,0.306532201,0.013080701,,
21-04-2022,1.088731628,0.742997251,0.556637907,0.216337833,0.800512328,1.053407774,0.155024339,0.044655416,0.146325046,1.303441084,0.127472976,0.143940812,0.309702995,0.013122395,,
20-04-2022,1.082954299,0.742721331,0.553740517,0.214537029,0.797575371,1.056189269,0.155942987,0.044368919,0.145554051,1.305312622,0.127502231,0.143235694,0.310241057,0.013105851,,
19-04-2022,1.080263584,0.736756797,0.552364118,0.214938205,0.792518624,1.058313049,0.15654597,0.044231152,0.145220081,1.302252898,0.127547767,0.142859184,0.308318431,0.013078084,,
18-04-2022,1.087784184,0.744435346,0.556204461,0.212354802,0.796178344,1.067577666,0.156924284,0.044545414,0.146230899,1.311991603,0.127529874,0.143913882,0.311730416,0.013135461,,
17-04-2022,1.087784184,0.744435346,0.556204461,0.212354802,0.796178344,1.067577666,0.156924284,0.044545414,0.146230899,1.311991603,0.127529874,0.143913882,0.311730416,0.013135461,,
16-04-2022,1.087784184,0.744435346,0.556204461,0.212354802,0.796178344,1.067577666,0.156924284,0.044545414,0.146230899,1.311991603,0.127529874,0.143913882,0.311730416,0.013135461,,
15-04-2022,1.087784184,0.744435346,0.556204461,0.212354802,0.796178344,1.067577666,0.156924284,0.044545414,0.146230899,1.311991603,0.127529874,0.143913882,0.311730416,0.013135461,,
14-04-2022,1.087784184,0.744435346,0.556204461,0.212354802,0.796178344,1.067577666,0.156924284,0.044545414,0.146230899,1.311991603,0.127529874,0.143913882,0.311730416,0.013135461,,
13-04-2022,1.082602577,0.741344799,0.55352596,0.214592275,0.790201501,1.070205479,0.157037642,0.044278155,0.14555617,1.299883011,0.127564037,0.143317807,0.31125498,0.013125926,,
12-04-2022,1.086130118,0.743936914,0.555308752,0.213196887,0.79138968,1.072041166,0.15695384,0.044421345,0.14602164,1.301405518,0.127607988,0.143829016,0.310559006,0.013128494,,
11-04-2022,1.090037061,0.743826242,0.557320403,0.211443312,0.793398921,1.070778456,0.157049973,0.044619153,0.146554504,1.302422506,0.127575429,0.144335551,0.311342196,0.013178807,,
10-04-2022,1.086130118,0.746380057,0.555308752,0.210552912,0.794218092,1.069518717,0.157143755,0.044368722,0.146036568,1.302931596,0.127575429,0.143872471,0.310221809,0.013182577,,
09-04-2022,1.086130118,0.746380057,0.555308752,0.210552912,0.794218092,1.069518717,0.157143755,0.044368722,0.146036568,1.302931596,0.127575429,0.143872471,0.310221809,0.013182577,,
08-04-2022,1.086130118,0.746380057,0.555308752,0.210552912,0.794218092,1.069518717,0.157143755,0.044368722,0.146036568,1.302931596,0.127575429,0.143872471,0.310221809,0.013182577,,
07-04-2022,1.091583888,0.748783227,0.558129151,0.212125069,0.796558866,1.071811361,0.157183276,0.044533313,0.146763139,1.308044474,0.127591707,0.14446483,0.309597523,0.013159574,,
06-04-2022,1.09229929,0.756887678,0.558503211,0.214192388,0.800384184,1.07227107,0.157170923,0.044691339,0.146857974,1.308557969,0.127580312,0.144732462,0.310318076,0.013186558,,
05-04-2022,1.096852035,0.763125763,0.560852496,0.217708401,0.803793907,1.081665765,0.157188217,0.045069407,0.147477399,1.313887794,0.127669897,0.145479938,0.312041689,0.013274043,,
04-04-2022,1.100473203,0.751145497,0.562682872,0.215100022,0.800448251,1.078632294,0.157156103,0.045250916,0.147946503,1.311819494,0.127629161,0.145849134,0.311652694,0.013240211,,
03-04-2022,1.105216622,0.752049334,0.565099458,0.211774672,0.800576415,1.081782778,0.157188217,0.045339753,0.148572957,1.313370108,0.127627532,0.146045099,0.312959659,0.01315954,,
02-04-2022,1.105216622,0.752049334,0.565099458,0.211774672,0.800576415,1.081782778,0.157188217,0.045339753,0.148572957,1.313370108,0.127627532,0.146045099,0.312959659,0.01315954,,
01-04-2022,1.105216622,0.752049334,0.565099458,0.211774672,0.800576415,1.081782778,0.157188217,0.045339753,0.148572957,1.313370108,0.127627532,0.146045099,0.312959659,0.01315954,,
31-03-2022,1.110124334,0.748615062,0.567601317,0.209415312,0.798849656,1.081197967,0.157678966,0.045542525,0.149249276,1.312335958,0.127718814,0.146567392,0.314980471,0.013194422,,
30-03-2022,1.112594571,0.751314801,0.568860572,0.210685994,0.800961153,1.079214332,0.157445603,0.045505015,0.149561784,1.315789474,0.127766137,0.146935657,0.314307267,0.013185584,,
29-03-2022,1.108524554,0.749232037,0.566764906,0.211407551,0.799232737,1.06974754,0.157121534,0.045311403,0.149015751,1.312680494,0.127756343,0.146211656,0.312207306,0.013201372,,
28-03-2022,1.096611471,0.751597144,0.560695262,0.210344755,0.800320128,1.069175666,0.156966158,0.044486756,0.14740566,1.311131506,0.127718814,0.144795332,0.310539718,0.013135685,,
27-03-2022,1.100231049,0.75233223,0.56252461,0.2090301,0.798339454,1.077934677,0.157156103,0.044641861,0.147867747,1.319435282,0.127756343,0.145232735,0.311225919,0.013125203,,
26-03-2022,1.100231049,0.75233223,0.56252461,0.2090301,0.798339454,1.077934677,0.157156103,0.044641861,0.147867747,1.319435282,0.127756343,0.145232735,0.311225919,0.013125203,,
25-03-2022,1.100231049,0.75233223,0.56252461,0.2090301,0.798339454,1.077934677,0.157156103,0.044641861,0.147867747,1.319435282,0.127756343,0.145232735,0.311225919,0.013125203,,
24-03-2022,1.097815347,0.748446973,0.56129322,0.206910821,0.795165394,1.073652566,0.156978478,0.044409312,0.147560094,1.318044023,0.127803694,0.144933838,0.309578354,0.013087909,,
23-03-2022,1.098538943,0.745879018,0.561671534,0.203790503,0.793713787,1.06974754,0.156921822,0.044645448,0.147686491,1.319087192,0.127810227,0.145093658,0.310250683,0.013082447,,
22-03-2022,1.102414287,0.744768005,0.563666084,0.203753133,0.794975753,1.072846261,0.157178335,0.044669579,0.148167904,1.324503311,0.127762872,0.145530751,0.310346968,0.013137186,,
21-03-2022,1.103752759,0.740960285,0.564365935,0.200617903,0.794218092,1.073998496,0.157344033,0.044719119,0.148339341,1.317523057,0.127774299,0.145749224,0.309731772,0.013111831,,
20-03-2022,1.100836636,0.736593989,0.562841222,0.19733207,0.791327055,1.067235859,0.157188217,0.044320937,0.14791149,1.311647429,0.127849444,0.145443968,0.307824909,0.013138774,,
19-03-2022,1.100836636,0.736593989,0.562841222,0.19733207,0.791327055,1.067235859,0.157188217,0.044320937,0.14791149,1.311647429,0.127849444,0.145443968,0.307824909,0.013138774,,
18-03-2022,1.100836636,0.736593989,0.562841222,0.19733207,0.791327055,1.067235859,0.157188217,0.044320937,0.14791149,1.311647429,0.127849444,0.145443968,0.307824909,0.013138774,,
17-03-2022,1.105094486,0.734052705,0.565035597,0.196151507,0.789452909,1.064169416,0.157475355,0.044601839,0.148456057,1.31061599,0.127918132,0.145925753,0.30888985,0.01318051,,
16-03-2022,1.099384345,0.724952878,0.562113547,0.194503336,0.787153652,1.063716626,0.157467916,0.044533511,0.147745405,1.309071868,0.127842907,0.145184239,0.306475834,0.013122378,,
15-03-2022,1.099142669,0.721500722,0.561955606,0.194927974,0.779544746,1.064849324,0.156752097,0.04419909,0.147708306,1.307702367,0.127764504,0.145095763,0.304562344,0.013091456,,
14-03-2022,1.096010522,0.724060531,0.560381059,0.198243562,0.784067743,1.069404342,0.157158573,0.044033659,0.147301438,1.306165099,0.127717183,0.14469686,0.305632813,0.013058342,,
13-03-2022,1.099021871,0.731850117,0.561924028,0.199537074,0.783637646,1.07434465,0.157828283,0.043588559,0.147710487,1.308729224,0.12778083,0.145152628,0.307986079,0.013085289,,
12-03-2022,1.099021871,0.731850117,0.561924028,0.199537074,0.783637646,1.07434465,0.157828283,0.043588559,0.147710487,1.308729224,0.12778083,0.145152628,0.307986079,0.013085289,,
11-03-2022,1.099021871,0.731850117,0.561924028,0.199537074,0.783637646,1.07434465,0.157828283,0.043588559,0.147710487,1.308729224,0.12778083,0.145152628,0.307986079,0.013085289,,
10-03-2022,1.108401685,0.733621891,0.566732785,0.198078637,0.78118897,1.079214332,0.158200313,0.043782645,0.148975791,1.316829076,0.127860887,0.146487951,0.306025645,0.013100563,,
09-03-2022,1.099263493,0.733299113,0.562081952,0.199143682,0.779180302,1.077934677,0.158277936,0.043340889,0.147675586,1.315443304,0.127864157,0.145361514,0.305548766,0.013055427,,
08-03-2022,1.089205969,0.727537286,0.556916908,0.196800031,0.779241019,1.077237962,0.158302992,0.042477275,0.146316483,1.309414692,0.127865792,0.143855914,0.302370585,0.012978417,,
07-03-2022,1.089443294,0.738606987,0.557072029,0.197855249,0.785854617,1.082016879,0.158252888,0.042585266,0.146425748,1.318565401,0.127944319,0.144112985,0.305586114,0.012999253,,
06-03-2022,1.092896175,0.734861846,0.558784086,0.197585505,0.784190715,1.086838387,0.158242871,0.042464107,0.146907595,1.326611833,0.127957416,0.144594341,0.306965037,0.013098761,,
05-03-2022,1.092896175,0.734861846,0.558784086,0.197585505,0.784190715,1.086838387,0.158242871,0.042464107,0.146907595,1.326611833,0.127957416,0.144594341,0.306965037,0.013098761,,
04-03-2022,1.092896175,0.734861846,0.558784086,0.197585505,0.784190715,1.086838387,0.158242871,0.042464107,0.146907595,1.326611833,0.127957416,0.144594341,0.306965037,0.013098761,,
03-03-2022,1.107542363,0.731635938,0.566315551,0.197640176,0.791577614,1.086720278,0.158237863,0.043208303,0.14887377,1.338150676,0.127977067,0.146314342,0.308765863,0.013158466,,
02-03-2022,1.110617503,0.727219839,0.567859171,0.193779673,0.788332676,1.087074682,0.15831051,0.042936698,0.149300527,1.332977873,0.127972153,0.146634016,0.308899391,0.013193709,,
01-03-2022,1.116196004,0.726480203,0.570711106,0.193790938,0.788394828,1.089324619,0.158410823,0.043832734,0.150073536,1.340123291,0.127954141,0.147507855,0.30875633,0.013209237,,
28-02-2022,1.119946243,0.722125939,0.572606505,0.193659585,0.785114234,1.083541012,0.15846856,0.044801462,0.150516271,1.340482574,0.127968878,0.148027533,0.308508669,0.013244788,,
27-02-2022,1.121579183,0.721709007,0.573460259,0.195469028,0.782962731,1.078632294,0.158355635,0.045482662,0.150715901,1.339405304,0.12806885,0.148486918,0.3082234,0.013297448,,
26-02-2022,1.121579183,0.721709007,0.573460259,0.195469028,0.782962731,1.078632294,0.158355635,0.045482662,0.150715901,1.339405304,0.12806885,0.148486918,0.3082234,0.013297448,,
25-02-2022,1.121579183,0.721709007,0.573460259,0.195469028,0.782962731,1.078632294,0.158355635,0.045482662,0.150715901,1.339405304,0.12806885,0.148486918,0.3082234,0.013297448,,
24-02-2022,1.116320607,0.715922108,0.570776256,0.196274706,0.779727096,1.081665765,0.158112766,0.044491902,0.150030756,1.3374348,0.128049171,0.14781529,0.304850166,0.013242613,,
23-02-2022,1.134429949,0.727537286,0.58001276,0.199688486,0.788084167,1.08754758,0.158282947,0.046353165,0.152497141,1.359249694,0.128139416,0.150527599,0.310665134,0.013406839,,
22-02-2022,1.134172621,0.720616848,0.579911853,0.196645232,0.785422557,1.088257699,0.15803031,0.046301441,0.152462266,1.355380862,0.128165693,0.15048456,0.310029453,0.013381632,,
21-02-2022,1.133786848,0.719838756,0.579710145,0.195331575,0.784436774,1.091583888,0.15784323,0.04657228,0.152399531,1.361099769,0.128195267,0.1504506,0.311196863,0.013389713,,
20-02-2022,1.135460429,0.720720721,0.580517822,0.194303035,0.787153652,1.086248099,0.158045296,0.046653324,0.15264379,1.360914535,0.128198554,0.150672754,0.312989045,0.013412485,,
19-02-2022,1.135460429,0.720720721,0.580517822,0.194303035,0.787153652,1.086248099,0.158045296,0.046653324,0.15264379,1.360914535,0.128198554,0.150672754,0.312989045,0.013412485,,
18-02-2022,1.135460429,0.720720721,0.580517822,0.194303035,0.787153652,1.086248099,0.158045296,0.046653324,0.15264379,1.360914535,0.128198554,0.150672754,0.312989045,0.013412485,,
17-02-2022,1.137009665,0.720253529,0.581361549,0.194374793,0.78746358,1.086366105,0.157785948,0.046630916,0.152825748,1.361841209,0.12819691,0.150936561,0.313823945,0.013330436,,
16-02-2022,1.137138958,0.717051484,0.581462961,0.193517175,0.788830165,1.081431816,0.157723731,0.046673574,0.152828084,1.354829969,0.128190337,0.151032306,0.313656609,0.013317956,,
15-02-2022,1.134558657,0.714081691,0.580080051,0.192363182,0.786039931,1.082251082,0.15763671,0.046459766,0.152441348,1.354462955,0.128152553,0.150684106,0.31001023,0.01327785,,
14-02-2022,1.131605749,0.711591831,0.578603252,0.191909112,0.784129224,1.080613789,0.157304431,0.046136953,0.152075064,1.35171668,0.128178835,0.150292319,0.307210224,0.013239509,,
13-02-2022,1.141682841,0.716845878,0.583737085,0.192648532,0.78746358,1.081431816,0.157336606,0.046781437,0.153454255,1.359804188,0.128203485,0.151595543,0.308918476,0.013298226,,
12-02-2022,1.141682841,0.716845878,0.583737085,0.192648532,0.78746358,1.081431816,0.157336606,0.046781437,0.153454255,1.359804188,0.128203485,0.151595543,0.308918476,0.013298226,,
11-02-2022,1.141682841,0.716845878,0.583737085,0.192648532,0.78746358,1.081431816,0.157336606,0.046781437,0.153454255,1.359804188,0.128203485,0.151595543,0.308918476,0.013298226,,
10-02-2022,1.143902997,0.719683339,0.584863727,0.191710441,0.789016885,1.082133968,0.157297008,0.04697747,0.153742082,1.357773252,0.128323581,0.151961827,0.310877607,0.013310865,,
09-02-2022,1.143510577,0.717669011,0.584658559,0.189955171,0.787835815,1.083423619,0.157163513,0.047080758,0.15361927,1.357220413,0.128330168,0.151890274,0.310587943,0.013362321,,
08-02-2022,1.140771161,0.711895778,0.583294447,0.189472886,0.78647267,1.081782778,0.157057373,0.04702585,0.153256705,1.352265044,0.128290655,0.151671419,0.310395133,0.013381113,,
07-02-2022,1.144688645,0.711136396,0.585274494,0.189078808,0.786967813,1.082837033,0.157222816,0.047258756,0.153768087,1.35171668,0.128326874,0.152220903,0.313214521,0.013382904,,
06-02-2022,1.146394589,0.709169562,0.586166471,0.188458784,0.786101722,1.08483402,0.157207986,0.047060817,0.154019129,1.355197181,0.128396076,0.152295087,0.312022216,0.013385573,,
05-02-2022,1.146394589,0.709169562,0.586166471,0.188458784,0.786101722,1.08483402,0.157207986,0.047060817,0.154019129,1.355197181,0.128396076,0.152295087,0.312022216,0.013385573,,
04-02-2022,1.146394589,0.709169562,0.586166471,0.188458784,0.786101722,1.08483402,0.157207986,0.047060817,0.154019129,1.355197181,0.128396076,0.152295087,0.312022216,0.013385573,,
03-02-2022,1.128540797,0.712098554,0.577067344,0.188593844,0.78733958,1.084481076,0.157198101,0.046761968,0.151717441,1.356300014,0.128298885,0.149891329,0.313942172,0.013353363,,
02-02-2022,1.132246377,0.715358752,0.578938227,0.189738919,0.790139064,1.088850174,0.157207986,0.046600494,0.152225537,1.357773252,0.128313701,0.150452863,0.316485742,0.013382098,,
01-02-2022,1.125999324,0.709622481,0.575738384,0.189014479,0.78746358,1.085422772,0.157207986,0.046270805,0.151329429,1.348617667,0.12827749,0.149584156,0.315756236,0.0133734,,
31-01-2022,1.115573405,0.705168888,0.570418116,0.185839063,0.783821916,1.07227107,0.157207986,0.045773923,0.149907058,1.341561578,0.12823801,0.148167904,0.313018437,0.013382026,,
30-01-2022,1.113833816,0.697398703,0.569476082,0.185178327,0.782227785,1.073191672,0.157190688,0.045567221,0.149640116,1.339046599,0.128303823,0.147935559,0.31201248,0.013322728,,
29-01-2022,1.113833816,0.697398703,0.569476082,0.185178327,0.782227785,1.073191672,0.157190688,0.045567221,0.149640116,1.339046599,0.128303823,0.147935559,0.31201248,0.013322728,,
28-01-2022,1.113833816,0.697398703,0.569476082,0.185178327,0.782227785,1.073191672,0.157190688,0.045567221,0.149640116,1.339046599,0.128303823,0.147935559,0.31201248,0.013322728,,
27-01-2022,1.115946881,0.707613926,0.570613409,0.185508107,0.788084167,1.073998496,0.157047507,0.045687135,0.149943022,1.338688086,0.128348286,0.148152538,0.312646553,0.013319126,,
26-01-2022,1.127649977,0.717051484,0.576601511,0.184614249,0.795671547,1.08577633,0.158177792,0.045970459,0.151531223,1.351168761,0.128452152,0.149781319,0.31470292,0.013356824,,
25-01-2022,1.126760563,0.712555223,0.576136429,0.181596964,0.790888959,1.087192868,0.157980379,0.045991813,0.151375244,1.346076188,0.128447202,0.149651312,0.3138929,0.013370199,,
24-01-2022,1.130454443,0.712453691,0.577967865,0.182615047,0.792204706,1.096611471,0.158025316,0.046086135,0.15187182,1.348799568,0.128450502,0.150138878,0.315347987,0.013401377,,
23-01-2022,1.13481616,0.71942446,0.580214679,0.182845441,0.798530704,1.096130659,0.157728707,0.046609399,0.152462266,1.356852103,0.128414213,0.150743164,0.318157233,0.013442468,,
22-01-2022,1.13481616,0.71942446,0.580214679,0.182845441,0.798530704,1.096130659,0.157728707,0.046609399,0.152462266,1.356852103,0.128414213,0.150743164,0.318157233,0.013442468,,
21-01-2022,1.13481616,0.71942446,0.580214679,0.182845441,0.798530704,1.096130659,0.157728707,0.046609399,0.152462266,1.356852103,0.128414213,0.150743164,0.318157233,0.013442468,,
20-01-2022,1.133786848,0.723903287,0.579710145,0.183996026,0.800832866,1.092060719,0.157611865,0.046729627,0.15234381,1.361655773,0.128440603,0.150670484,0.318806389,0.013439704,,
19-01-2022,1.134558657,0.722178089,0.580080051,0.181064296,0.80211759,1.092657343,0.157562198,0.046662249,0.15244832,1.364070386,0.128348286,0.150788625,0.319315388,0.013439794,,
18-01-2022,1.136751165,0.717926628,0.581192607,0.181011856,0.798913478,1.091464746,0.157410905,0.04653652,0.15273005,1.358511072,0.128330168,0.151107619,0.319682875,0.013402418,,
17-01-2022,1.140250855,0.721188519,0.583022388,0.181554103,0.798148296,1.093374153,0.157495196,0.046605706,0.153230873,1.364442625,0.128348286,0.151485313,0.321398727,0.013458117,,
16-01-2022,1.144688645,0.724375226,0.585274494,0.180661945,0.798785846,1.097574361,0.157393563,0.046735742,0.153829588,1.370801919,0.128445552,0.152211635,0.321864238,0.013475854,,
